Name,total_timelines,total_keys,revisions
University_of_Texas_at_Austin,8,69,1607
University_of_Tulsa,4,41,169
University_of_Sussex,2,43,187
Utrecht_University,3,33,63
Upper_Iowa_University,5,31,262
Cape_Breton_University,5,62,184
University_of_New_Brunswick,6,40,266
University_of_Sudbury,0,24,0
University_of_Prince_Edward_Island,2,41,146
University_of_Utah,5,60,351
University_of_Victoria,6,75,587
University_of_Manitoba,2,32,70
University_of_Manchester_Institute_of_Science_and_Technology,0,29,0
University_of_Chicago,8,65,1530
University_for_Peace,1,24,7
United_States_Military_Academy,4,55,595
University_of_Canterbury,4,44,523
"Victoria_University,_Toronto",2,29,64
"Victoria_University,_Melbourne",2,19,82
Victoria_University_of_Wellington,4,51,201
Wabash_College,0,4,0
Williams_College,6,37,510
Yale_University,6,66,1544
York_University,4,37,435
Columbia_Business_School,1,50,45
Indian_Institute_of_Science,4,46,397
"University_of_California,_Los_Angeles",11,84,5178
Jagiellonian_University,2,42,103
Charles_University,2,27,64
Pozna%C5%84_University_of_Technology,0,14,0
Manchester_Metropolitan_University,3,41,112
Johns_Hopkins_University,4,46,588
University_of_Glasgow,2,34,198
Hiram_College,6,31,238
Berea_College,3,33,144
School_of_the_Art_Institute_of_Chicago,2,63,73
Emory_University,10,85,2128
Los_Angeles_Pierce_College,0,39,0
University_of_Cologne,1,23,25
Concordia_University,4,65,491
Lehigh_University,5,38,484
Odense_University,0,12,0
University_of_Southern_Denmark,3,36,20
"University_of_California,_Irvine",6,58,628
Michigan_Technological_University,4,39,229
Carnegie_Mellon_University,6,53,893
Mendel_University_Brno,4,30,21
University_College_London,5,67,1170
University_of_Vienna,3,46,136
Duke_University,8,70,3356
University_of_Idaho,3,45,113
Kalamazoo_College,2,42,28
California_State_University,3,40,255
Lewis%E2%80%93Clark_State_College,2,26,0
Washington_University_in_St._Louis,9,55,1447
United_States_Naval_Academy,4,53,624
University_of_Virginia,7,66,2309
Amherst_College,4,40,289
Adams_State_University,4,36,69
University_of_Florida,8,61,1991
University_of_Northern_Iowa,4,47,246
Helsinki_University_of_Technology,1,15,6
University_of_London,4,47,575
University_of_Bristol,3,42,599
Boston_University,10,80,2113
University_of_Warwick,4,40,520
Imperial_College_London,5,44,1138
%C3%89cole_nationale_sup%C3%A9rieure_des_t%C3%A9l%C3%A9communications_de_Bretagne,1,17,0
Rose%E2%80%93Hulman_Institute_of_Technology,4,42,0
University_of_Girona,0,23,0
University_of_Barcelona,1,19,48
Autonomous_University_of_Barcelona,2,20,40
Louisiana_Tech_University,5,35,490
Polytechnic_University_of_Catalonia,0,15,0
Pompeu_Fabra_University,5,24,198
Pontifical_Catholic_University_of_Campinas,2,37,16
University_of_Mississippi,5,31,1618
Xavier_University_%E2%80%93_Ateneo_de_Cagayan,1,43,0
University_of_Fort_Hare,2,25,36
Yeshiva_University,4,38,204
Diego_Portales_University,1,53,12
Jewish_Theological_Seminary_of_America,2,54,38
London_School_of_Economics,7,45,1265
University_of_Caen_Normandy,3,49,43
University_of_Brighton,5,35,264
Marlboro_College,2,15,50
%C3%89cole_Polytechnique_F%C3%A9d%C3%A9rale_de_Lausanne,6,49,0
Peking_University,5,49,643
North_Carolina_State_University,6,49,607
Tsinghua_University,9,80,1126
Fudan_University,4,70,292
Juniata_College,3,29,44
University_of_Waterloo,8,62,1028
Illinois_Institute_of_Technology,9,44,833
James_Cook_University,2,26,188
Roanoke_College,5,38,363
United_States_Air_Force_Academy,5,53,391
University_of_Stirling,5,35,403
University_of_North_Carolina,5,29,439
University_of_North_Carolina_at_Greensboro,5,42,254
South_Dakota_State_University,2,35,87
Central_Washington_University,5,41,52
%C3%89cole_Centrale_de_Lille,0,14,0
University_of_Lausanne,3,32,117
Rutgers_University,7,53,1260
American_University,2,39,231
Brandeis_University,5,58,366
"California_State_University,_Northridge",6,57,768
Saint_Vincent_College,4,38,129
Rochester_Institute_of_Technology,4,42,468
Brigham_Young_University,9,69,3099
Nanyang_Technological_University,8,39,1013
%C3%89cole_centrale_de_Lyon,0,16,0
%C3%89cole_centrale_de_Nantes,0,14,0
%C3%89cole_Centrale_Paris,2,13,0
Victoria_University_of_Manchester,0,15,0
University_of_Manchester,4,51,479
Tufts_University,6,47,866
University_of_Paris,0,17,0
Western_Connecticut_State_University,5,36,283
Leiden_University,4,43,213
Boise_State_University,7,46,417
University_of_Miami,5,49,1469
Massey_University,6,35,220
"St._Mary%27s_University,_Texas",5,36,0
Royal_School_of_Needlework,0,58,0
Chatham_University,6,34,147
Guildhall_School_of_Music_and_Drama,1,27,272
Montgomery_College,1,27,33
University_of_Bonn,0,25,0
MIT_OpenCourseWare,0,16,0
East_Carolina_University,6,46,275
University_of_North_Carolina_at_Chapel_Hill,8,76,2839
University_of_Calgary,9,49,1223
%C3%89cole_des_ponts_ParisTech,1,15,0
Complutense_University_of_Madrid,3,27,99
Roskilde_University,2,33,16
Montana_State_University%E2%80%93Northern,4,47,0
Australian_Catholic_University,1,49,17
Anglia_Ruskin_University,4,32,239
State_University_of_New_York,3,29,258
University_of_Southampton,4,39,274
University_of_Otago,7,40,407
Unification_Theological_Seminary,0,26,0
London_College_of_Communication,0,18,0
Mount_Holyoke_College,5,66,373
University_of_La_Verne,4,38,139
University_of_Massachusetts_Boston,4,43,629
Heidelberg_University,6,44,415
University_of_Twente,3,22,111
Georgetown_University,8,79,2129
Wittenberg_University,3,36,138
University_of_Troms%C3%B8,2,22,0
University_of_Wisconsin_System,4,27,73
Fort_Lewis_College,3,31,243
Delft_University_of_Technology,6,46,333
Constructor_University,5,30,229
Unseen_University,0,34,0
University_of_Rovira_i_Virgili,0,14,0
Bucknell_University,5,60,217
Morgan_State_University,4,48,155
SOAS_University_of_London,4,40,218
Ruskin_College,0,27,0
Cavendish_Laboratory,0,34,0
Acadia_Divinity_College,0,23,0
University_of_Ottawa,8,63,688
University_of_Puerto_Rico,2,51,95
Technical_University_of_Denmark,4,33,69
University_of_Dublin,10,41,247
Swarthmore_College,7,42,587
National_Autonomous_University_of_Mexico,9,56,979
University_of_New_South_Wales,4,41,366
University_of_Notre_Dame,4,50,860
Clemson_University,5,43,429
University_of_Illinois_System,2,24,44
Gordon%E2%80%93Conwell_Theological_Seminary,0,21,0
Monash_University,8,48,941
San_Francisco_State_University,8,51,779
"University_of_Agricultural_Sciences,_Bangalore",0,19,0
University_of_Bath,3,39,94
University_of_Central_Florida,7,54,739
Antioch_University,2,45,33
Ripon_College_(Wisconsin),7,58,172
Brunel_University_London,3,35,122
University_of_York,9,44,859
"Trinity_College,_Toronto",4,31,351
University_of_Liverpool,7,42,562
Salisbury_University,5,31,244
Open_University,5,39,375
GKT_School_of_Medical_Education,2,30,67
King%27s_College_London,6,58,0
Universit%C3%A9_du_Qu%C3%A9bec_%C3%A0_Montr%C3%A9al,5,43,0
Universit%C3%A9_du_Qu%C3%A9bec,0,25,0
Ferdowsi_University_of_Mashhad,3,22,133
University_of_Tehran,4,31,138
University_of_Scranton,2,37,45
Tel_Aviv_University,3,45,151
Western_Michigan_University,2,39,57
Eastern_Michigan_University,6,47,234
Technion_%E2%80%93_Israel_Institute_of_Technology,3,27,0
Oglethorpe_University,3,25,69
RADA,0,31,0
London_Metropolitan_University,4,42,660
University_of_North_London,0,47,0
University_of_Kansas,7,65,706
Manhattan_Christian_College,1,19,30
Walla_Walla_University,4,27,112
Catholic_University_of_Leuven_(1834%E2%80%931968),0,16,0
"Goldsmiths,_University_of_London",3,42,110
Dickinson_College,5,41,368
California_Institute_of_the_Arts,5,50,288
Monmouth_College,4,38,74
Tulane_University,6,49,511
Mount_Allison_University,1,31,44
Link%C3%B6ping_University,4,34,0
Sheridan_College,4,32,117
Osmania_University,2,29,178
University_of_North_Carolina_at_Asheville,4,33,118
University_of_Tokyo,4,41,208
Claremont_Colleges,7,55,371
IIT_Bombay,3,51,387
University_of_Ljubljana,1,35,4
University_of_Maribor,0,15,0
University_of_Surrey,7,39,444
Sorbonne_University,5,37,327
University_of_Western_Ontario,8,56,1223
Acad%C3%A9mie_Julian,0,64,0
Stetson_University,3,39,108
University_of_Missouri%E2%80%93Kansas_City,9,71,0
Macalester_College,5,55,282
Haverford_College,7,48,393
Colby_College,3,53,110
University_of_M%C3%BCnster,3,37,0
Flinders_University,1,20,46
Virginia_Commonwealth_University,7,46,748
University_of_Galway,4,46,291
University_of_British_Columbia,6,57,1124
Hampshire_College,4,43,224
Bard_College_at_Simon%27s_Rock,4,25,0
John_Carroll_University,3,36,77
Northwestern_University,3,43,472
Yuelu_Academy,0,49,0
Royal_College_of_Music,5,35,184
College_of_William_%26_Mary,6,47,0
Wellesley_College,7,48,613
DePauw_University,6,44,758
Juilliard_School,4,36,588
Illinois_State_University,4,46,325
University_of_Copenhagen,7,67,365
Babson_College,6,66,465
St._Thomas_University_(Canada),1,44,32
Western_Washington_University,8,47,359
University_of_North_Texas,8,61,841
The_College_of_New_Jersey,8,54,570
John_Abbott_College,0,39,0
University_of_G%C3%B6ttingen,6,42,0
Curry_College,2,42,42
University_of_St_Andrews,5,51,974
Colorado_College,4,31,202
Technical_University_of_Nova_Scotia,0,49,0
Lee_College,2,31,7
Institute_for_Advanced_Study,4,54,188
Gallaudet_University,8,67,363
Greensboro_College,0,22,0
Radford_University,3,36,130
Jamnalal_Bajaj_Institute_of_Management_Studies,0,16,0
Kenyon_College,3,56,336
West_Virginia_University,5,70,394
Armed_Forces_Medical_College,0,32,0
Dawson_College,0,31,0
Pomona_College,1,35,144
Santa_Barbara_City_College,4,48,101
Missouri_State_University,5,44,214
Kyoto_University,3,39,107
Northwestern_State_University,6,35,159
Dartmouth_University,0,5,0
Fisk_University,2,34,170
Gonzaga_University,4,46,214
Belhaven_University,2,23,145
University_of_the_Philippines,5,52,346
La_Trobe_University,6,47,451
ArtCenter_College_of_Design,3,41,199
University_of_Applied_Sciences_Mittelhessen,5,61,28
Colorado_Mountain_College,0,29,0
University_of_Queensland,2,33,220
Morehead_State_University,4,39,118
University_of_the_Philippines_Diliman,3,44,131
Rensselaer_Polytechnic_Institute,6,40,434
University_of_Hawai%CA%BBi,4,28,0
Seoul_National_University,5,48,567
University_of_Leeds,2,45,100
Loyola_Marymount_University,7,43,486
"California_State_Polytechnic_University,_Humboldt",5,57,233
University_of_East_Anglia,6,49,1495
University_of_New_England_(Australia),2,30,94
Technical_University_of_Berlin,3,40,131
University_of_Greenland,0,14,0
Bowdoin_College,3,54,192
De_Montfort_University,3,28,66
Queensland_University_of_Technology,3,30,199
Olin_College,3,31,108
Western_Carolina_University,7,48,1011
University_of_Northern_British_Columbia,2,44,40
Madras_Institute_of_Technology,0,27,0
National_Taiwan_University,5,69,308
Newcastle_University,6,49,344
Athens_University_of_Economics_and_Business,1,28,16
University_of_South_Carolina_Aiken,2,31,16
Seattle_Pacific_University,2,31,54
University_of_Kent,6,85,300
Cornish_College_of_the_Arts,0,33,0
University_of_Adelaide,5,43,285
Hillsdale_College,2,38,309
Royal_Military_Academy_Sandhurst,0,37,0
Carleton_University,5,36,721
Carleton_College,8,42,624
University_of_Birmingham,3,42,822
University_of_King%27s_College,3,53,0
Aston_University,8,55,336
Simon_Business_School,2,27,18
ETH_Zurich,2,41,146
National_Tsing_Hua_University,4,53,148
Thomas_Jefferson_University,2,40,67
Mississippi_State_University,5,48,450
"University_of_California,_Santa_Barbara",5,63,436
University_of_Aberdeen,4,49,224
John_Jay_College_of_Criminal_Justice,4,36,174
College_of_Staten_Island,2,28,62
The_Art_Institute_of_Seattle,1,12,30
Moody_Bible_Institute,1,23,24
Alcorn_State_University,4,38,200
Yale_College,4,33,184
"Gothenburg_School_of_Business,_Economics_and_Law",0,27,0
Lund_School_of_Economics_and_Management,0,14,0
Lule%C3%A5_University_of_Technology,3,33,0
"Faculty_of_Engineering_(LTH),_Lund_University",1,18,31
The_Institute_of_Technology_at_Link%C3%B6ping_University,1,21,0
Ume%C3%A5_Institute_of_Technology,0,13,0
Swedish_University_of_Agricultural_Sciences,2,67,30
Karolinska_Institute,3,30,91
Chalmers_Lindholmen_University_College,1,51,0
Blekinge_Institute_of_Technology,2,33,6
Mid_Sweden_University,2,24,54
"Halmstad_University,_Sweden",2,10,16
Uppsala_University_-_Campus_Gotland,0,59,0
G%C3%A4vle_University_College,2,62,0
M%C3%A4lardalen_University_College,0,21,0
Kristianstad_University,1,51,0
S%C3%B6dert%C3%B6rn_University,1,20,0
Karlstad_University,5,41,49
%C3%96rebro_University,1,18,0
Jackson_State_University,4,38,416
Blue_Mountain_College,0,31,0
Meharry_Medical_College,5,62,145
Lipscomb_University,6,55,158
Pontifical_Gregorian_University,5,47,108
University_of_Tartu,0,36,0
Royal_Academy_of_Turku,0,12,0
Kettering_University,0,4,0
Royal_Academy_of_Music,3,23,47
College_of_Saint_Benedict_and_Saint_John%27s_University,2,21,0
Middlesex_University,9,32,656
University_of_Helsinki,4,52,108
%C3%85bo_Akademi_University,0,16,0
Bryn_Mawr_College,6,58,286
"California_State_University,_San_Bernardino",6,39,495
Ferris_State_University,6,46,244
McGill_University_Faculty_of_Law,1,24,159
Sydney_Conservatorium_of_Music,3,161,111
University_of_Colorado,3,21,65
Scripps_Institution_of_Oceanography,1,20,14
University_of_Strathclyde,4,45,200
Portland_State_University,4,45,162
University_of_the_Cumberlands,4,31,151
Pacific_Lutheran_University,3,46,78
Golden_West_College,0,51,0
Orange_Coast_College,7,49,225
Jiujiang_University,0,52,0
Washington_State_University,5,42,250
Keele_University,5,43,1235
School_of_Visual_Arts,2,14,37
Hebrew_University_of_Jerusalem,3,30,191
"University_of_California,_Riverside",10,63,2046
Hamburger_University,1,25,30
Case_Western_Reserve_University,9,57,1091
University_of_Western_Australia,1,30,35
Norwegian_University_of_Science_and_Technology,1,25,37
MIT_Sloan_School_of_Management,3,27,110
Oregon_State_University,5,60,680
Seton_Hill_University,0,25,0
East_China_Normal_University,1,41,8
Polytechnique_Montr%C3%A9al,1,33,0
Greenville_University,3,28,57
Augsburg_University,5,48,127
United_World_Colleges,0,11,0
Metropolitan_State_University,2,44,59
Shimer_Great_Books_School,0,21,0
University_of_Waikato,3,30,70
"University_of_Nevada,_Las_Vegas",6,50,513
"University_of_Nevada,_Reno",5,59,230
Florida_State_University,9,78,985
Wake_Forest_University,6,49,605
Boston_College,3,49,300
University_of_Connecticut,2,41,158
University_of_Pittsburgh,6,53,606
Virginia_Tech,7,66,1178
Providence_College,6,40,328
Temple_University,5,45,665
Tampere_University_of_Technology,3,52,61
Wharton_School,5,43,675
St._John%27s_University_(New_York_City),5,45,0
Seton_Hall_University,3,68,147
Villanova_University,5,41,313
University_of_Iowa,4,45,300
Michigan_State_University,6,55,1245
Asia_Pacific_Institute_of_Information_Technology,0,10,0
Wesleyan_University,4,41,386
University_of_Alberta,8,65,776
University_of_Texas_System,6,27,325
Radcliffe_College,0,39,0
RWTH_Aachen_University,2,26,53
Lewis_%26_Clark_College,2,38,0
Wilberforce_University,1,69,46
Cheyney_University_of_Pennsylvania,3,34,165
Ruhr_University_Bochum,4,44,44
Swinburne_University_of_Technology,12,204,885
University_of_Seville,1,49,7
Smith_College,9,44,714
University_of_Massachusetts_Amherst,10,70,1590
University_of_Massachusetts,6,40,217
Stony_Brook_University,4,54,506
"Innis_College,_Toronto",0,15,0
University_of_Massachusetts_Lowell,4,35,157
"New_College,_Toronto",3,19,19
Langston_University,1,24,50
Augsburg_Technical_University_of_Applied_Sciences,2,18,7
Ludwig_Maximilian_University_of_Munich,2,31,74
Vassar_College,4,43,396
Carthage_College,4,37,116
Toccoa_Falls_College,0,21,0
Wichita_State_University,4,58,203
Wiley_College,0,47,0
University_of_Salford,2,29,56
University_of_Groningen,3,47,201
College_of_Creative_Studies,2,18,44
University_of_Limerick,3,28,214
University_of_Jyv%C3%A4skyl%C3%A4,3,57,0
Harvard_College,2,17,266
Benjamin_Franklin_Cummings_Institute_of_Technology,3,19,36
Royal_Conservatory_of_The_Hague,1,21,1
T%C3%A9l%C3%A9com_Paris,2,23,0
Trent_University,2,27,83
University_of_T%C3%BCbingen,4,38,0
University_of_Southern_Indiana,4,30,110
University_of_Bologna,0,32,0
Washington_Adventist_University,3,28,88
Washington_and_Lee_University,6,49,481
University_of_Oregon,5,54,639
Macau_Security_Force,0,16,0
University_of_South_Dakota,4,43,170
Cleveland_State_University,8,55,419
Utah_State_University,6,57,763
University_of_Saskatchewan,1,38,61
University_of_Oulu,1,35,7
Ghent_University,0,21,0
University_of_Hong_Kong,4,66,292
Hong_Kong_Polytechnic_University,7,59,482
George_Washington_University,8,51,1645
Flagler_College,3,28,85
Chinese_University_of_Hong_Kong,3,60,153
Hong_Kong_University_of_Science_and_Technology,1,57,45
Hong_Kong_Baptist_University,0,35,0
Royal_College_of_Art,3,24,66
Maharishi_International_University,4,46,339
Southern_Polytechnic_State_University,4,31,339
Indian_Institutes_of_Management,2,17,180
European_Graduate_School,1,14,68
Texas_Tech_University,7,45,605
Keij%C5%8D_Imperial_University,0,26,0
Jordanhill_College,0,3,0
Al-Azhar_University,0,32,0
Clark_University,4,51,210
University_of_the_West_of_England,4,34,219
Bowling_Green_State_University,5,39,550
Cooper_Union,5,43,441
Binghamton_University,5,52,704
Grand_Valley_State_University,7,46,826
Bard_College,3,41,342
St._Olaf_College,6,55,402
Auckland_University_of_Technology,3,28,76
University_of_Auckland,3,37,228
Lincoln_University_(New_Zealand),6,43,170
National_University_of_Ireland,1,21,46
University_of_Tirana,1,25,25
Louisiana_State_University,5,73,873
Vanderbilt_University,5,67,784
New_Jersey_Institute_of_Technology,19,370,3413
University_of_Kentucky,7,52,1114
University_of_the_Sciences,3,26,74
Australian_National_University,4,34,320
Murdoch_University,5,36,148
San_Diego_State_University,6,58,583
INSEAD,5,39,742
Carnegie_Mellon_College_of_Engineering,0,47,0
Heinz_College,3,59,246
University_of_Malaya,5,44,419
National_University_of_Singapore,4,41,556
University_of_Vermont,3,40,306
Anderson_University_(Indiana),3,54,343
Colgate_University,8,52,457
Worcester_Polytechnic_Institute,3,37,64
St._Mary%27s_College_of_Maryland,8,58,0
LeTourneau_University,4,33,146
Belmont_University,4,64,254
University_of_Colorado_Boulder,7,61,527
Mississippi_College,4,45,187
Nankai_University,1,18,83
Gandhigram_Rural_Institute,1,31,12
Stevens_Institute_of_Technology,5,49,313
Indiana_University_Bloomington,5,47,399
Arkansas_State_University,4,55,142
Tuskegee_University,7,48,533
University_of_Tr%C3%A1s-os-Montes_and_Alto_Douro,3,35,0
University_of_Northwestern_%E2%80%93_St._Paul,0,23,0
William_Paterson_University,2,22,66
IIT_Kharagpur,4,32,395
Bloomfield_College,0,27,0
Caldwell_University,2,29,72
Centenary_University,6,49,297
Saint_Elizabeth_University,3,25,52
Drew_University,6,34,385
Fairleigh_Dickinson_University,4,32,218
Miami_University,5,53,433
Felician_University,6,51,169
Georgian_Court_University,8,61,138
Kean_University,6,70,259
Monmouth_University,2,33,76
Montclair_State_University,6,44,414
Stockton_University,4,26,197
Rider_University,5,42,453
Saint_Peter%27s_University,4,36,0
Thomas_Edison_State_University,5,48,161
New_Jersey_City_University,1,28,74
Coll%C3%A8ge_de_France,2,57,0
%C3%89cole_nationale_d%27administration,2,25,0
Georgetown_College,0,25,0
University_of_Arkansas,7,58,407
Appalachian_State_University,4,36,456
Connecticut_College,3,48,292
Whitman_College,5,43,286
Charles_Darwin_University,2,22,24
University_of_Freiburg,1,29,37
Rhode_Island_College,4,31,172
Kyushu_Institute_of_Design,0,59,0
Kyushu_University,3,39,105
De_La_Salle_University,3,59,1062
University_of_Redlands,5,43,188
Golden_Gate_University,4,32,116
Ontario_Tech_University,4,44,232
Sarah_Lawrence_College,4,30,239
Wayne_State_University,2,46,154
Medill_School_of_Journalism,1,18,124
University_of_Texas_at_El_Paso,7,47,493
University_of_Akureyri,1,18,7
Western_Sydney_University,1,24,80
Murray_State_University,3,34,123
Yenching_University,0,26,0
Iona_University,4,38,212
Texas_Woman%27s_University,6,39,0
Old_Dominion_University,4,42,439
Humboldt_University_of_Berlin,6,52,391
University_of_Delaware,7,52,859
Federico_Santa_Mar%C3%ADa_Technical_University,5,35,0
"Queens_College,_City_University_of_New_York",1,34,41
University_of_Sheffield,6,52,677
Sheffield_Hallam_University,4,41,191
De_Anza_College,2,43,47
Ouachita_Baptist_University,4,32,333
Lawrence_University,5,30,191
Tennessee_State_University,3,54,106
Musashi_University,0,14,0
Daito_Bunka_University,0,20,0
Yokohama_National_University,2,29,21
University_of_Technology_Sydney,4,36,263
Saint_Mary%27s_College_of_California,6,40,0
University_of_Zurich,3,31,74
University_of_Mary_Washington,2,46,60
Free_University_of_Berlin,5,36,161
IIT_Roorkee,3,44,127
Emmanuel_College_(Massachusetts),3,48,97
Lancaster_University,2,33,94
%C3%89cole_polytechnique,0,33,0
%C3%89cole_normale_sup%C3%A9rieure_(Paris),3,41,0
UCPH_Department_of_Computer_Science,1,26,16
Aberystwyth_University,3,45,131
University_of_Wales,1,30,86
Swansea_University,5,36,458
%C3%89cole_de_technologie_sup%C3%A9rieure,1,30,0
Evergreen_State_College,5,53,564
Albert_Einstein_College_of_Medicine,0,18,0
Bates_College,7,40,903
%C3%89cole_normale_sup%C3%A9rieure_de_Lyon,4,32,0
Hendrix_College,3,30,61
University_of_the_Witwatersrand,5,55,213
Brooklyn_College,5,40,322
Harbin_Institute_of_Technology,0,28,0
Queen%27s_University_Belfast,3,70,0
University_of_Copenhagen_Faculty_of_Science,2,26,23
Monterrey_Institute_of_Technology_and_Higher_Education,5,39,269
Suffolk_University,4,94,100
Jinan_University,1,67,35
University_of_Nebraska%E2%80%93Lincoln,4,50,0
University_of_Oklahoma,7,40,902
Oklahoma_State_University%E2%80%93Stillwater,5,52,0
East_Texas_Baptist_University,5,46,193
Berlin_University_of_the_Arts,4,33,59
National_Cheng_Kung_University,4,48,148
ESPCI_Paris,0,10,0
Vrije_Universiteit_Amsterdam,4,39,153
University_of_Nebraska_system,3,26,52
Auburn_University,5,44,664
University_of_Alabama,4,46,647
North_Hennepin_Community_College,3,44,14
Harvard_Medical_School,1,31,99
Ateneo_de_Manila_University,2,53,355
Lyc%C3%A9e_Louis-le-Grand,2,27,0
University_of_Essex,5,38,379
St._Edward%27s_University,3,30,0
Mohawk_College,5,52,70
Embry%E2%80%93Riddle_Aeronautical_University,5,40,0
University_of_Toronto_Scarborough,9,72,681
San_Jacinto_College,2,21,44
Black_Mountain_College,1,66,27
University_of_South_Australia,2,25,50
University_of_Ingolstadt,0,63,0
Cardiff_University,6,47,421
Simpson_College,8,55,251
Chadron_State_College,1,29,15
Loughborough_University,11,54,1105
North_Dakota_State_University,4,38,283
Houghton_University,3,28,49
Northern_College_(Ontario),5,29,65
Zhejiang_University,5,56,338
Leipzig_University,3,39,213
University_of_Illinois_Chicago,6,49,606
Colorado_School_of_Mines,7,50,391
Wheaton_College_(Illinois),3,38,132
Beaux-Arts_de_Paris,1,13,21
Laurentian_University,0,31,0
University_of_Geneva,1,21,65
McMaster_University,3,54,237
Bishop%27s_University,3,45,0
Lakehead_University,4,62,101
University_of_Windsor,4,41,203
Nipissing_University,3,40,35
OCAD_University,3,38,337
Beijing_Institute_of_Technology,2,66,41
University_of_Zimbabwe,2,50,83
"University_College,_Toronto",2,18,11
Bastyr_University,2,47,147
Baltimore_City_Community_College,2,33,90
Virginia_Military_Institute,6,52,617
Alfred_University,4,38,207
Longwood_University,5,40,286
Bradley_University,2,33,36
Rockhurst_University,5,38,114
University_of_Newcastle_(Australia),6,42,236
Parsons_School_of_Design,3,44,296
The_American_University_in_Cairo,3,29,160
Technical_University_of_Munich,2,37,114
Lindenwood_University,8,43,360
Ben-Gurion_University_of_the_Negev,3,30,102
University_of_Graz,1,27,32
Universit%C3%A9_Laval,0,33,0
Deep_Springs_College,0,14,0
Ontario_Veterinary_College,0,12,0
University_of_Indonesia,4,41,318
University_of_Leicester,3,39,116
"California_State_University,_Chico",6,60,396
"University_of_Wales,_Lampeter",3,25,205
Darul_Uloom_Deoband,1,22,50
"Royal_Military_Academy,_Woolwich",1,10,15
University_of_Jena,1,40,9
Hokkaido_University,2,32,68
University_of_Hildesheim,1,19,20
University_of_Toronto_Faculty_of_Applied_Science_and_Engineering,2,16,19
Harvard_Kennedy_School,2,39,116
Truman_State_University,4,42,138
University_of_Northern_Colorado,2,34,39
Hope_College,3,38,96
Waterford_Institute_of_Technology,3,35,88
Louisiana_State_University_Shreveport,2,32,39
University_of_Melbourne,6,42,499
Morehouse_College,5,46,710
Spelman_College,8,44,788
Royal_Military_College_of_Canada,4,42,266
Kumamoto_University,0,18,0
UC_Berkeley_College_of_Chemistry,1,21,22
Haas_School_of_Business,1,21,83
University_of_Bradford,6,37,221
University_of_Glamorgan,3,30,326
UC_Berkeley_College_of_Engineering,1,22,24
University_of_South_Florida_St._Petersburg,3,22,70
University_of_Maine,5,61,369
Curtin_University,4,34,271
Kansai_Gaidai_University,2,32,42
Padmabhushan_Vasantdada_Patil_Pratishthan%27s_College_of_Engineering,2,20,0
Moscow_State_University,1,76,149
"University_of_Maryland,_Baltimore_County",5,48,529
Keio_University,2,52,145
Waseda_University,1,43,37
Universit%C3%A9_de_Sherbrooke,0,28,0
HEC_Montr%C3%A9al,1,29,0
%C3%89cole_nationale_d%27administration_publique,0,21,0
Institut_national_de_la_recherche_scientifique,0,24,0
Howard_University,3,44,437
University_of_Georgia,4,55,1006
University_of_Padua,0,25,0
San_Jose_State_University,4,57,568
