Name,total_timelines,total_keys,revisions
Queensland_Fire,0,10,0
South_Australian_Scorpions,0,10,0
Victoria_women%27s_cricket_team,0,10,0
Chennai_Super_Kings,7,21,3757
Delhi_Capitals,2,30,580
North_Otago_cricket_team,0,7,0
Kolkata_Knight_Riders,4,23,1682
Royal_Challengers_Bangalore,4,27,987
Deccan_Chargers,3,11,1209
Rajasthan_Royals,2,22,784
Mumbai_Indians,2,21,673
Lahore_Badshahs,2,12,43
Slindon_Cricket_Club,0,8,0
Czech_Cricket_Union,2,10,53
Peru_Cricket_Association,2,11,9
Ahmedabad_Rockets,1,11,23
Punjab_cricket_team_(Pakistan),1,12,1
Khyber_Pakhtunkhwa_cricket_team,3,26,87
Punjab_Kings,3,18,908
Egypt_national_cricket_team,1,9,14
Northland_cricket_team,0,9,0
Gumley_Cricket_Club,1,8,1
Goodwood_Cricket,0,19,0
St_George_Cricket_Club,0,9,0
Dhanmondi_Cricket_Academy,0,8,0
Homerton_Cricket_Club,1,9,0
Dhaka_Warriors,2,10,95
Kimberley_Institute_Cricket_Club,0,11,0
Glastonbury_Cricket_Club,0,8,0
Anguilla_national_cricket_team,0,8,0
Sind_cricket_team,0,10,0
Hellingly_Cricket_Club,0,9,0
Valley_District_Cricket_Club,0,10,0
Badureliya_Sports_Club,1,12,3
Saracens_Sports_Club,0,8,0
Combined_Campuses_and_Colleges_cricket_team,2,15,1
Malahide_Cricket_Club,3,22,18
Kandurata_cricket_team,2,15,32
Sri_Lanka_Army_Sports_Club_(cricket),0,8,0
Wayamba_cricket_team,4,14,63
Kew_Cricket_Club,0,7,0
Fremantle_District_Cricket_Club,0,5,0
Hyderabad_Cricket_Association,0,5,0
Eglinton_Cricket_Club,0,20,0
Aberdeenshire_Cricket_Club,0,11,0
Ruhuna_cricket_team,2,16,44
World_Series_Cricket_Australia_XI,0,14,0
World_Series_Cricket_West_Indies_XI,0,14,0
World_Series_Cricket_World_XI,0,15,0
India_A_cricket_team,1,31,42
Redbourn_Cricket_Club,0,5,0
Kent_Women_cricket_team,0,8,0
William_Clarke%27s_All-England_Eleven,0,9,0
Hungary_national_cricket_team,6,14,73
Serbia_national_cricket_team,5,13,69
Punjab_University_cricket_team,0,20,0
Basnahira_North_cricket_team,4,15,17
Old_Leightonians_Cricket_Club,0,5,0
St_Asaph_Cricket_Club,0,7,0
Basnahira_South_cricket_team,3,14,17
Centrals_cricket_team,2,4,1
Northerns_cricket_team_(Zimbabwe),2,4,1
Abbottabad_Falcons,2,10,4
Faisalabad_Wolves,1,9,4
Easterns_cricket_team_(Zimbabwe),2,4,1
Westerns_cricket_team,2,4,1
Southerns_cricket_team,2,4,0
Hyderabad_Hawks,1,9,0
Lahore_Lions,4,24,64
Multan_Tigers,1,9,3
Lahore_Eagles,2,9,5
Peshawar_Panthers,3,9,38
Karachi_Zebras,2,11,3
Karachi_Dolphins,1,9,9
Quetta_Bears,1,9,9
Islamabad_Leopards,1,15,3
Seeduwa_Raddoluwa_Cricket_Club,0,8,0
Huntingdonshire_County_Cricket_Club,0,9,0
Kandy_Cricket_Club,0,8,0
Lansdown_Cricket_Club,0,6,0
Tasmanian_Tigers_(women%27s_cricket),0,10,0
ACT_Meteors,0,10,0
Afghanistan_national_under-19_cricket_team,3,20,17
Papua_New_Guinea_national_under-19_cricket_team,1,11,3
Frankston_Peninsula_Cricket_Club,0,22,0
Havant_Cricket_Club,0,8,0
Worthing_Cricket_Club,0,8,0
South_Africa_A_cricket_team,0,14,0
Pakistan_A_cricket_team,1,44,6
Sri_Lanka_A_cricket_team,1,19,3
Zimbabwe_A_cricket_team,0,15,0
Southern_Rocks,1,17,0
Auckland_Hearts,0,10,0
Northern_Districts_women%27s_cricket_team,0,13,0
Otago_Sparks,0,10,0
Canterbury_Magicians,0,10,0
Wellington_Blaze,0,10,0
Kingston_Hawthorn_Cricket_Club,1,7,8
Seychelles_national_cricket_team,6,14,61
Somerset_Women_cricket_team,0,7,0
Woolwich_Cricket_Club,0,7,0
Kochi_Tuskers_Kerala,2,11,1197
Dhaka_Dominators,8,21,687
Pune_Warriors_India,4,15,1627
Unicorns_(cricket_team),2,11,77
Crusaders_Australia,0,3,0
Sussex_Women_cricket_team,0,7,0
Yorkshire_Women_cricket_team,0,7,0
Nottinghamshire_Women_cricket_team,0,7,0
Berkshire_Women_cricket_team,0,9,0
Surrey_Women_cricket_team,0,7,0
Middlesex_Women_cricket_team,0,9,0
Lancashire_Women_cricket_team,0,7,0
Warwickshire_Women_cricket_team,0,7,0
Cheshire_Women_cricket_team,0,9,0
Essex_Women_cricket_team,0,7,0
Worcestershire_Women_cricket_team,0,7,0
Northern_Suburbs_District_Cricket_Club,0,9,0
Staffordshire_Women_cricket_team,0,7,0
Hampshire_Women_cricket_team,0,7,0
Devon_Women_cricket_team,0,7,0
Cornwall_Women_cricket_team,1,7,0
Derbyshire_Women_cricket_team,0,7,0
Durham_Women_cricket_team,0,7,0
Hertfordshire_Women_cricket_team,0,7,0
Northamptonshire_Women_cricket_team,0,7,0
Wold_Newton_Cricket_Club,1,8,20
Ham_and_Petersham_Cricket_Club,0,7,0
North_Central_Province_cricket_team,2,22,6
Uva_cricket_team,1,24,22
Sri_Lanka_Schools_XI_cricket_team,1,20,0
Sri_Lanka_Cricket_Combined_XI,1,20,2
Fitzroy_Doncaster_Cricket_Club,1,15,7
Norfolk_Women_cricket_team,0,7,0
Cambridgeshire_and_Huntingdonshire_Women_cricket_team,2,7,1
Oxfordshire_Women_cricket_team,0,7,0
Suffolk_Women_cricket_team,1,7,0
Leicestershire_Women_cricket_team,0,7,0
Northumberland_Women_cricket_team,0,7,0
Shropshire_Women_cricket_team,1,7,0
Cumbria_Women_cricket_team,0,7,0
Buckinghamshire_Women_cricket_team,0,9,0
Dorset_Women_cricket_team,1,7,0
Gloucestershire_Women_cricket_team,0,7,0
Wiltshire_Women_cricket_team,0,7,0
Matabeleland_Tuskers,1,11,0
Mashonaland_Eagles,1,16,0
Mid_West_Rhinos,1,11,0
Mountaineers_cricket_team,1,15,0
Hertford_Cricket_Club,0,8,0
Canada_national_under-19_cricket_team,2,24,25
Nepal_national_under-19_cricket_team,0,17,0
Bermuda_national_under-19_cricket_team,0,21,0
Malaysia_under-19_cricket_team,0,20,0
Afghanistan_women%27s_national_cricket_team,4,7,0
Denmark_national_under-19_cricket_team,0,20,0
Manicaland_cricket_team,1,4,0
Midlands_cricket_team,1,4,0
Mashonaland_Under-24s_cricket_team,0,4,0
Mashonaland_Country_Districts_cricket_team,0,4,0
CFX_Academy_cricket_team,0,4,0
Mashonaland_A_cricket_team,0,4,0
Antonians_Sports_Club,0,20,0
Lankan_Cricket_Club,0,10,0
Singha_Sports_Club,0,1,0
Sri_Lanka_Navy_Sports_Club_(cricket),0,20,0
Kalutara_Physical_Culture_Club,0,20,0
Kandy_Youth_Cricket_Club,2,25,6
Kurunegala_Youth_Cricket_Club,1,30,9
Matara_Sports_Club,0,20,0
Moratuwa_Sports_Club,0,20,0
Nomads_Sports_Club,0,20,0
Old_Cambrians_Sports_Club,0,20,0
Rio_Sports_Club,0,20,0
Northern_Punjab_cricket_team,0,10,0
Jamaica_national_cricket_team,2,26,22
Namibia_national_cricket_team,5,30,640
Netherlands_national_under-19_cricket_team,0,20,0
Bracebridge_Heath_Cricket_Club,0,20,0
Newport_Cricket_Club,0,6,0
Sydney_Sixers,2,26,148
Sydney_Thunder,2,19,113
Perth_Scorchers,3,21,188
Adelaide_Strikers,5,19,337
Melbourne_Renegades,6,54,460
Melbourne_Stars,1,26,62
Hobart_Hurricanes,1,23,47
Brisbane_Heat,2,16,118
Uthura_Rudras,1,15,66
Caythorpe_Cricket_Club,0,5,0
Pembroke_Cricket_Club,0,20,0
Nagenahira_Nagas,1,11,51
Basnahira_cricket_team,2,17,1
Ballymena_Cricket_Club,0,20,0
Waringstown_Cricket_Club,0,20,0
North_of_Ireland_Cricket_Club,0,20,0
Cliftonville_Cricket_Club,1,19,4
Downpatrick_Cricket_Club,0,20,0
Woodvale_Cricket_Club,0,20,0
Armagh_Cricket_Club,0,20,0
Bangor_Cricket_Club,0,20,0
Queen%27s_University_Cricket_Club,0,20,0
Ulster_Cricket_Club,0,21,0
Lurgan_Cricket_Club,0,20,0
Muckamore_Cricket_Club,0,20,0
Carrickfergus_Cricket_Club,0,20,0
Civil_Service_North_of_Ireland_Cricket_Club,0,20,0
C.I.Y.M.S._Cricket_Club,0,20,0
Donaghcloney_Mill_Cricket_Club,1,19,4
Saintfield_Cricket_Club,0,20,0
Millpark_Cricket_Club,0,20,0
Derriaghy_Cricket_Club,0,20,0
Dundrum_Cricket_Club,0,20,0
Templepatrick_Cricket_Club,0,22,0
Limavady_Cricket_Club,0,20,0
Brigade_Cricket_Club,0,20,0
Donemana_Cricket_Club,0,20,0
St_Johnston_Cricket_Club,0,5,0
Strabane_Cricket_Club,0,20,0
Sion_Mills_Cricket_Club,0,20,0
Coleraine_Cricket_Club,0,20,0
Ardmore_Cricket_Club,0,19,0
Bready_Cricket_Club,0,20,0
Glendermott_Cricket_Club,0,20,0
Halesowen_Cricket_Club,0,19,0
Mansfield_Hosiery_Mills_Cricket_Club,0,10,0
Melbourne_Cricket_Club_(Jamaica),0,10,0
Lucas_Cricket_Club,0,10,0
Boys%27_Town_Cricket_Club,0,10,0
Empire_Cricket_Club,0,10,0
Maple_Club,0,10,0
Sri_Lanka_Police_Sports_Club_(cricket),0,20,0
Masvingo_cricket_team,0,20,0
Afghan_Cheetahs,1,9,31
Bourne_Cricket_Club_(Lincolnshire),0,17,0
Rangpur_Division_cricket_team,0,9,0
Taranaki_cricket_team,0,9,0
Southland_cricket_team,0,10,0
United_States_women%27s_national_cricket_team,5,15,0
Kenya_Kongonis_Cricket_Club,0,16,0
Gravesend_Cricket_Club,0,5,0
Plymouth_Cricket_Club,0,9,0
Iceland_national_cricket_team,1,71,22
Monmouth_Cricket_Club,0,12,0
Antigua_and_Barbuda_national_cricket_team,1,17,10
Cardiff_MCC_University,4,12,13
YMCA_Cricket_Club,0,20,0
Greenvale_Cricket_Club,0,15,0
Footscray_Cricket_Club,0,15,0
Essendon_Cricket_Club,0,17,0
Northcote_Cricket_Club,0,12,0
Clontarf_Cricket_Club,0,20,0
Merrion_Cricket_Club,1,22,6
North_County_Cricket_Club,0,20,0
The_Hills_Cricket_Club,0,20,0
Warrandyte_Cricket_Club,0,21,0
Ruhuna_Royals,1,12,60
Wayamba_United,1,11,58
Kandurata_Warriors,1,13,52
Uva_Next,1,16,163
Trowbridge_Cricket_Club,0,9,0
Cardiff_Cricket_Club,0,20,0
Manly_Warringah_District_Cricket_Club,0,19,0
Basnahira_Cricket_Dundee,1,12,54
Cregagh_Cricket_Club,0,20,0
East_Midlands_Women_cricket_team,0,5,0
West_Midlands_Women_cricket_team,0,5,0
Thames_Valley_Women_cricket_team,0,5,0
Lancashire_and_Cheshire_Women_cricket_team,0,5,0
West_Women_cricket_team,0,5,0
Khan_Research_Laboratories_cricket_team,0,8,0
Cambodia_national_cricket_team,2,11,77
Sui_Northern_Gas_Pipelines_Limited_cricket_team,0,8,0
Bahawalpur_Stags,2,10,16
Water_and_Power_Development_Authority_cricket_team,0,8,0
India_national_blind_cricket_team,0,7,0
Sunrisers_Hyderabad,7,30,2722
Rangpur_Riders,3,22,643
Abbottabad_cricket_team,0,10,0
University_of_the_West_Indies_cricket_team,0,10,0
United_States_Virgin_Islands_national_cricket_team,0,9,0
British_Virgin_Islands_national_cricket_team,0,9,0
Oxton_Cricket_Club,0,6,0
Suffolk_county_cricket_teams,0,7,0
Western_Province_City_cricket_team,0,20,0
Western_Province_Suburbs_cricket_team,0,20,0
Randwick_Petersham_Cricket_Club,0,12,0
Norfolk_county_cricket_teams,0,7,0
United_Arab_Emirates_national_under-19_cricket_team,2,9,33
Arundel_Cricket_Club,0,9,0
Antigua_Hawksbills,2,10,43
Barbados_Royals,4,17,163
Guyana_Amazon_Warriors,1,17,38
Jamaica_Tallawahs,3,18,142
Saint_Lucia_Kings,6,18,248
Trinbago_Knight_Riders,5,19,271
Clevedon_Cricket_Club,3,38,31
Terenure_Cricket_Club,0,20,0
Romania_national_cricket_team,6,14,97
World_Series_Cricket_Cavaliers_XI,0,14,0
Tajikistan_national_cricket_team,3,10,95
Kandurata_Maroons,1,11,15
Perth_Cricket_Club,0,52,0
Queanbeyan_District_Cricket_Club,0,15,0
Gold_Coast_District_Cricket_Club,0,11,0
Western_India_cricket_team,0,10,0
Preston_Nomads_Cricket_Club,7,9,11
Scarborough_Cricket_Club_(England),0,7,0
Western_Suburbs_District_Cricket_Club,0,9,0
Sutherland_District_Cricket_Club,0,12,0
Northern_District_Cricket_Club,0,9,0
Eastern_Suburbs_Cricket_Club,3,11,14
Belgium_women%27s_national_cricket_team,4,9,0
Balochistan_cricket_team,2,24,91
Bankstown_District_Cricket_Club,4,23,10
Rush_Cricket_Club,0,20,0
Panchakanya_Tej,2,25,57
Birkenhead_Park_Cricket_Club,0,8,0
North_West_Frontier_Province_cricket_team,0,10,0
Port_Adelaide_Cricket_Club,0,12,0
Fox_Lodge_Cricket_Club,0,20,0
Jagdamba_Giants,1,25,43
Kantipur_Gurkhas,2,25,55
Colors_X-Factors,1,25,26
Sydney_University_Cricket_Club,0,6,0
Southern_Express_(cricket_team),2,17,31
FATA_Cheetas,2,9,0
Sagarmatha_Legends,1,25,9
Vishal_Warriors,1,25,19
Larkana_Bulls,2,9,2
Vatican_City_cricket_team,0,98,0
Grenada_national_cricket_team,0,9,0
Dominica_national_cricket_team,0,9,0
Yaal_Blazers,1,11,14
South_Korea_women%27s_national_cricket_team,4,15,0
ACC_Asia_XI_cricket_team,2,13,3
